FIPS_Code,State,Area_name,Median_Household_Income_2019,Med_HH_Income_Percent_of_State_Total_2019
42011,PA,"Berks County, PA","67,418",106.2
42013,PA,"Blair County, PA","51,004",80.4
42015,PA,"Bradford County, PA","51,356",80.9
42017,PA,"Bucks County, PA","93,587",147.5
42019,PA,"Butler County, PA","72,576",114.4
42021,PA,"Cambria County, PA","48,798",76.9
42023,PA,"Cameron County, PA","43,704",68.9
42025,PA,"Carbon County, PA","59,985",94.5
42027,PA,"Centre County, PA","61,036",96.2
42029,PA,"Chester County, PA","102,233",161.1
42031,PA,"Clarion County, PA","49,173",77.5
42033,PA,"Clearfield County, PA","46,967",74.0
42035,PA,"Clinton County, PA","50,777",80.0
42037,PA,"Columbia County, PA","54,377",85.7
42039,PA,"Crawford County, PA","49,741",78.4
42041,PA,"Cumberland County, PA","75,269",118.6
42043,PA,"Dauphin County, PA","60,763",95.8
42045,PA,"Delaware County, PA","76,783",121.0
42047,PA,"Elk County, PA","55,462",87.4
42049,PA,"Erie County, PA","51,923",81.8
42051,PA,"Fayette County, PA","48,055",75.7
42053,PA,"Forest County, PA","41,267",65.0
42055,PA,"Franklin County, PA","62,699",98.8
42057,PA,"Fulton County, PA","56,357",88.8
42059,PA,"Greene County, PA","56,599",89.2
42061,PA,"Huntingdon County, PA","54,323",85.6
42063,PA,"Indiana County, PA","51,299",80.8
42065,PA,"Jefferson County, PA","50,789",80.0
42067,PA,"Juniata County, PA","57,837",91.1
42069,PA,"Lackawanna County, PA","53,655",84.6
42071,PA,"Lancaster County, PA","67,515",106.4
42073,PA,"Lawrence County, PA","50,979",80.3
42075,PA,"Lebanon County, PA","61,560",97.0
42077,PA,"Lehigh County, PA","65,436",103.1
42079,PA,"Luzerne County, PA","53,439",84.2
42081,PA,"Lycoming County, PA","53,762",84.7
42083,PA,"McKean County, PA","53,266",83.9
42085,PA,"Mercer County, PA","54,099",85.3
42087,PA,"Mifflin County, PA","50,571",79.7
42089,PA,"Monroe County, PA","63,012",99.3
42091,PA,"Montgomery County, PA","92,340",145.5
42093,PA,"Montour County, PA","65,534",103.3
42095,PA,"Northampton County, PA","73,780",116.3
42097,PA,"Northumberland County, PA","47,967",75.6
42099,PA,"Perry County, PA","65,401",103.1
42101,PA,"Philadelphia County/city, PA","47,598",75.0
42103,PA,"Pike County, PA","66,595",104.9
42105,PA,"Potter County, PA","49,054",77.3
42107,PA,"Schuylkill County, PA","55,951",88.2
42109,PA,"Snyder County, PA","56,873",89.6
42111,PA,"Somerset County, PA","49,082",77.3
42113,PA,"Sullivan County, PA","51,718",81.5
42115,PA,"Susquehanna County, PA","60,235",94.9
42117,PA,"Tioga County, PA","51,324",80.9
42119,PA,"Union County, PA","61,306",96.6
42121,PA,"Venango County, PA","53,619",84.5
42123,PA,"Warren County, PA","52,592",82.9
42125,PA,"Washington County, PA","65,558",103.3
42127,PA,"Wayne County, PA","56,265",88.7
42129,PA,"Westmoreland County, PA","59,407",93.6
42131,PA,"Wyoming County, PA","60,419",95.2
42133,PA,"York County, PA","69,101",108.9
44000,RI,Rhode Island,"70,383",100.0
44001,RI,"Bristol County, RI","87,926",124.9
44003,RI,"Kent County, RI","74,230",105.5
44005,RI,"Newport County, RI","80,862",114.9
44007,RI,"Providence County, RI","62,165",88.3
44009,RI,"Washington County, RI","86,450",122.8
45000,SC,South Carolina,"56,360",100.0
45001,SC,"Abbeville County, SC","46,499",82.5
45003,SC,"Aiken County, SC","56,824",100.8
45005,SC,"Allendale County, SC","32,147",57.0
45007,SC,"Anderson County, SC","54,496",96.7
45009,SC,"Bamberg County, SC","35,364",62.7
45011,SC,"Barnwell County, SC","36,675",65.1
45013,SC,"Beaufort County, SC","73,890",131.1
45015,SC,"Berkeley County, SC","68,690",121.9
45017,SC,"Calhoun County, SC","47,090",83.6
45019,SC,"Charleston County, SC","70,980",125.9
45021,SC,"Cherokee County, SC","46,905",83.2
45023,SC,"Chester County, SC","45,400",80.6
45025,SC,"Chesterfield County, SC","42,441",75.3
45027,SC,"Clarendon County, SC","39,900",70.8
45029,SC,"Colleton County, SC","40,808",72.4
45031,SC,"Darlington County, SC","44,007",78.1
45033,SC,"Dillon County, SC","35,483",63.0
45035,SC,"Dorchester County, SC","68,051",120.7
45037,SC,"Edgefield County, SC","52,591",93.3
45039,SC,"Fairfield County, SC","42,496",75.4
45041,SC,"Florence County, SC","49,770",88.3
45043,SC,"Georgetown County, SC","53,747",95.4
45045,SC,"Greenville County, SC","64,399",114.3
45047,SC,"Greenwood County, SC","43,958",78.0
45049,SC,"Hampton County, SC","37,560",66.6
45051,SC,"Horry County, SC","53,648",95.2
45053,SC,"Jasper County, SC","50,790",90.1
45055,SC,"Kershaw County, SC","56,318",99.9
45057,SC,"Lancaster County, SC","63,842",113.3
45059,SC,"Laurens County, SC","47,038",83.5
45061,SC,"Lee County, SC","37,710",66.9
45063,SC,"Lexington County, SC","62,059",110.1
45065,SC,"McCormick County, SC","48,645",86.3
45067,SC,"Marion County, SC","35,138",62.3
45069,SC,"Marlboro County, SC","34,532",61.3
45071,SC,"Newberry County, SC","50,773",90.1
45073,SC,"Oconee County, SC","52,240",92.7
45075,SC,"Orangeburg County, SC","38,736",68.7
45077,SC,"Pickens County, SC","52,949",93.9
45079,SC,"Richland County, SC","52,905",93.9
45081,SC,"Saluda County, SC","49,493",87.8
45083,SC,"Spartanburg County, SC","55,588",98.6
45085,SC,"Sumter County, SC","49,611",88.0
45087,SC,"Union County, SC","42,851",76.0
45089,SC,"Williamsburg County, SC","34,409",61.1
45091,SC,"York County, SC","68,468",121.5
46000,SD,South Dakota,"60,414",100.0
46003,SD,"Aurora County, SD","56,360",93.3
46005,SD,"Beadle County, SD","51,844",85.8
46007,SD,"Bennett County, SD","36,345",60.2
46009,SD,"Bon Homme County, SD","52,660",87.2
46011,SD,"Brookings County, SD","59,036",97.7
46013,SD,"Brown County, SD","61,447",101.7
46015,SD,"Brule County, SD","65,008",107.6
46017,SD,"Buffalo County, SD","26,671",44.1
46019,SD,"Butte County, SD","50,105",82.9
46021,SD,"Campbell County, SD","56,043",92.8
46023,SD,"Charles Mix County, SD","51,340",85.0
46025,SD,"Clark County, SD","54,158",89.6
46027,SD,"Clay County, SD","51,039",84.5
46029,SD,"Codington County, SD","63,442",105.0
46031,SD,"Corson County, SD","32,848",54.4
46033,SD,"Custer County, SD","63,665",105.4
46035,SD,"Davison County, SD","57,367",95.0
46037,SD,"Day County, SD","51,516",85.3
46039,SD,"Deuel County, SD","65,217",108.0
46041,SD,"Dewey County, SD","47,640",78.9
46043,SD,"Douglas County, SD","56,030",92.7
46045,SD,"Edmunds County, SD","59,905",99.2
46047,SD,"Fall River County, SD","49,965",82.7
46049,SD,"Faulk County, SD","49,198",81.4
46051,SD,"Grant County, SD","60,057",99.4
46053,SD,"Gregory County, SD","42,868",71.0
46055,SD,"Haakon County, SD","50,747",84.0
46057,SD,"Hamlin County, SD","60,864",100.7
46059,SD,"Hand County, SD","56,239",93.1
46061,SD,"Hanson County, SD","78,478",129.9
46063,SD,"Harding County, SD","55,482",91.8
46065,SD,"Hughes County, SD","66,952",110.8
46067,SD,"Hutchinson County, SD","59,336",98.2
46069,SD,"Hyde County, SD","63,454",105.0
46071,SD,"Jackson County, SD","37,879",62.7
46073,SD,"Jerauld County, SD","52,162",86.3
46075,SD,"Jones County, SD","52,650",87.1
46077,SD,"Kingsbury County, SD","61,992",102.6
46079,SD,"Lake County, SD","63,946",105.8
46081,SD,"Lawrence County, SD","53,902",89.2
46083,SD,"Lincoln County, SD","86,235",142.7
46085,SD,"Lyman County, SD","47,813",79.1
46087,SD,"McCook County, SD","62,535",103.5
46089,SD,"McPherson County, SD","43,243",71.6
46091,SD,"Marshall County, SD","59,103",97.8
46093,SD,"Meade County, SD","59,981",99.3
46095,SD,"Mellette County, SD","36,489",60.4
46097,SD,"Miner County, SD","52,230",86.5
46099,SD,"Minnehaha County, SD","63,162",104.5
46101,SD,"Moody County, SD","61,029",101.0
46102,SD,"Oglala Lakota County, SD","34,078",56.4
46103,SD,"Pennington County, SD","58,919",97.5
46105,SD,"Perkins County, SD","49,999",82.8
46107,SD,"Potter County, SD","58,012",96.0
46109,SD,"Roberts County, SD","49,088",81.3
46111,SD,"Sanborn County, SD","56,507",93.5
46115,SD,"Spink County, SD","54,666",90.5
46117,SD,"Stanley County, SD","70,472",116.6
46119,SD,"Sully County, SD","61,791",102.3
46121,SD,"Todd County, SD","34,015",56.3
46123,SD,"Tripp County, SD","50,503",83.6
46125,SD,"Turner County, SD","63,852",105.7
46127,SD,"Union County, SD","83,910",138.9
46129,SD,"Walworth County, SD","51,472",85.2
46135,SD,"Yankton County, SD","60,868",100.8
46137,SD,"Ziebach County, SD","33,508",55.5
47000,TN,Tennessee,"56,047",100.0
47001,TN,"Anderson County, TN","50,973",90.9
47003,TN,"Bedford County, TN","50,539",90.2
47005,TN,"Benton County, TN","42,322",75.5
47007,TN,"Bledsoe County, TN","42,730",76.2
47009,TN,"Blount County, TN","59,368",105.9
47011,TN,"Bradley County, TN","52,534",93.7
47013,TN,"Campbell County, TN","42,500",75.8
47015,TN,"Cannon County, TN","52,960",94.5
47017,TN,"Carroll County, TN","43,258",77.2
47019,TN,"Carter County, TN","39,964",71.3
47021,TN,"Cheatham County, TN","62,786",112.0
47023,TN,"Chester County, TN","50,769",90.6
47025,TN,"Claiborne County, TN","40,116",71.6
47027,TN,"Clay County, TN","36,694",65.5
47029,TN,"Cocke County, TN","40,528",72.3
47031,TN,"Coffee County, TN","54,931",98.0
47033,TN,"Crockett County, TN","45,642",81.4
47035,TN,"Cumberland County, TN","49,142",87.7
47037,TN,"Davidson County, TN","63,846",113.9
47039,TN,"Decatur County, TN","45,215",80.7
47041,TN,"DeKalb County, TN","46,407",82.8
47043,TN,"Dickson County, TN","59,126",105.5
47045,TN,"Dyer County, TN","48,770",87.0
47047,TN,"Fayette County, TN","67,345",120.2
47049,TN,"Fentress County, TN","38,608",68.9
47051,TN,"Franklin County, TN","54,319",96.9
47053,TN,"Gibson County, TN","46,384",82.8
47055,TN,"Giles County, TN","50,847",90.7
47057,TN,"Grainger County, TN","44,929",80.2
47059,TN,"Greene County, TN","44,975",80.2
47061,TN,"Grundy County, TN","38,447",68.6
47063,TN,"Hamblen County, TN","46,842",83.6
47065,TN,"Hamilton County, TN","57,802",103.1
47067,TN,"Hancock County, TN","31,938",57.0
47069,TN,"Hardeman County, TN","40,989",73.1
47071,TN,"Hardin County, TN","44,510",79.4
47073,TN,"Hawkins County, TN","46,602",83.1
47075,TN,"Haywood County, TN","38,950",69.5
47077,TN,"Henderson County, TN","46,826",83.5
47079,TN,"Henry County, TN","43,159",77.0
47081,TN,"Hickman County, TN","46,176",82.4
47083,TN,"Houston County, TN","40,915",73.0
47085,TN,"Humphreys County, TN","52,121",93.0
47087,TN,"Jackson County, TN","41,749",74.5
47089,TN,"Jefferson County, TN","50,332",89.8
47091,TN,"Johnson County, TN","40,219",71.8
47093,TN,"Knox County, TN","60,316",107.6
47095,TN,"Lake County, TN","34,059",60.8
47097,TN,"Lauderdale County, TN","43,545",77.7
47099,TN,"Lawrence County, TN","43,448",77.5
47101,TN,"Lewis County, TN","45,874",81.8
47103,TN,"Lincoln County, TN","54,558",97.3
47105,TN,"Loudon County, TN","65,226",116.4
47107,TN,"McMinn County, TN","49,836",88.9
47109,TN,"McNairy County, TN","45,469",81.1
47111,TN,"Macon County, TN","44,334",79.1
47113,TN,"Madison County, TN","50,401",89.9
47115,TN,"Marion County, TN","47,675",85.1
47117,TN,"Marshall County, TN","58,151",103.8
47119,TN,"Maury County, TN","66,434",118.5
47121,TN,"Meigs County, TN","48,334",86.2
47123,TN,"Monroe County, TN","50,506",90.1
47125,TN,"Montgomery County, TN","57,606",102.8
47127,TN,"Moore County, TN","61,804",110.3
47129,TN,"Morgan County, TN","43,952",78.4
47131,TN,"Obion County, TN","44,061",78.6
47133,TN,"Overton County, TN","43,636",77.9
47135,TN,"Perry County, TN","42,939",76.6
47137,TN,"Pickett County, TN","41,860",74.7
47139,TN,"Polk County, TN","45,922",81.9
47141,TN,"Putnam County, TN","49,083",87.6
47143,TN,"Rhea County, TN","47,599",84.9
47145,TN,"Roane County, TN","50,561",90.2
47147,TN,"Robertson County, TN","65,790",117.4
47149,TN,"Rutherford County, TN","69,614",124.2
47151,TN,"Scott County, TN","38,750",69.1
47153,TN,"Sequatchie County, TN","46,876",83.6
47155,TN,"Sevier County, TN","54,476",97.2
47157,TN,"Shelby County, TN","52,659",94.0
47159,TN,"Smith County, TN","54,570",97.4
47161,TN,"Stewart County, TN","52,177",93.1
47163,TN,"Sullivan County, TN","51,303",91.5
47165,TN,"Sumner County, TN","69,391",123.8
47167,TN,"Tipton County, TN","61,436",109.6
47169,TN,"Trousdale County, TN","51,982",92.7
47171,TN,"Unicoi County, TN","44,548",79.5
47173,TN,"Union County, TN","48,106",85.8
47175,TN,"Van Buren County, TN","44,451",79.3
47177,TN,"Warren County, TN","46,144",82.3
47179,TN,"Washington County, TN","51,879",92.6
47181,TN,"Wayne County, TN","45,091",80.5
47183,TN,"Weakley County, TN","42,506",75.8
47185,TN,"White County, TN","43,583",77.8
47187,TN,"Williamson County, TN","119,637",213.5
47189,TN,"Wilson County, TN","80,080",142.9
48000,TX,Texas,"64,044",100.0
48001,TX,"Anderson County, TX","48,461",75.7
48003,TX,"Andrews County, TX","74,918",117.0
48005,TX,"Angelina County, TX","51,750",80.8
48007,TX,"Aransas County, TX","53,085",82.9
48009,TX,"Archer County, TX","63,731",99.5
48011,TX,"Armstrong County, TX","64,424",100.6
48013,TX,"Atascosa County, TX","57,309",89.5
48015,TX,"Austin County, TX","68,311",106.7
48017,TX,"Bailey County, TX","46,174",72.1
48019,TX,"Bandera County, TX","59,604",93.1
48021,TX,"Bastrop County, TX","62,627",97.8
48023,TX,"Baylor County, TX","41,539",64.9
48025,TX,"Bee County, TX","44,171",69.0
48027,TX,"Bell County, TX","54,831",85.6
48029,TX,"Bexar County, TX","58,956",92.1
48031,TX,"Blanco County, TX","68,404",106.8
48033,TX,"Borden County, TX","71,926",112.3
48035,TX,"Bosque County, TX","55,179",86.2
48037,TX,"Bowie County, TX","51,207",80.0
48039,TX,"Brazoria County, TX","83,704",130.7
48041,TX,"Brazos County, TX","54,471",85.1
48043,TX,"Brewster County, TX","48,581",75.9
48045,TX,"Briscoe County, TX","44,259",69.1
48047,TX,"Brooks County, TX","31,410",49.0
48049,TX,"Brown County, TX","56,040",87.5
48051,TX,"Burleson County, TX","61,745",96.4
48053,TX,"Burnet County, TX","62,827",98.1
48055,TX,"Caldwell County, TX","55,301",86.3
48057,TX,"Calhoun County, TX","55,909",87.3
48059,TX,"Callahan County, TX","50,812",79.3
48061,TX,"Cameron County, TX","40,893",63.9
48063,TX,"Camp County, TX","47,091",73.5
48065,TX,"Carson County, TX","69,760",108.9
48067,TX,"Cass County, TX","44,529",69.5
48069,TX,"Castro County, TX","51,736",80.8
48071,TX,"Chambers County, TX","93,351",145.8
48073,TX,"Cherokee County, TX","46,576",72.7
48075,TX,"Childress County, TX","44,095",68.9
48077,TX,"Clay County, TX","59,983",93.7
48079,TX,"Cochran County, TX","43,742",68.3
48081,TX,"Coke County, TX","48,435",75.6
48083,TX,"Coleman County, TX","44,834",70.0
48085,TX,"Collin County, TX","96,847",151.2
48087,TX,"Collingsworth County, TX","40,314",62.9
48089,TX,"Colorado County, TX","55,607",86.8
48091,TX,"Comal County, TX","87,976",137.4
48093,TX,"Comanche County, TX","54,122",84.5
48095,TX,"Concho County, TX","43,321",67.6
48097,TX,"Cooke County, TX","61,186",95.5
48099,TX,"Coryell County, TX","53,083",82.9
48101,TX,"Cottle County, TX","40,449",63.2
48103,TX,"Crane County, TX","68,626",107.2
48105,TX,"Crockett County, TX","54,165",84.6
48107,TX,"Crosby County, TX","38,871",60.7
48109,TX,"Culberson County, TX","44,462",69.4
48111,TX,"Dallam County, TX","55,793",87.1
48113,TX,"Dallas County, TX","61,807",96.5
48115,TX,"Dawson County, TX","48,165",75.2
48117,TX,"Deaf Smith County, TX","46,178",72.1
48119,TX,"Delta County, TX","51,348",80.2
48121,TX,"Denton County, TX","90,910",141.9
48123,TX,"DeWitt County, TX","52,544",82.0
48125,TX,"Dickens County, TX","41,973",65.5
48127,TX,"Dimmit County, TX","40,315",62.9
48129,TX,"Donley County, TX","41,093",64.2
48131,TX,"Duval County, TX","37,100",57.9
48133,TX,"Eastland County, TX","46,991",73.4
48135,TX,"Ector County, TX","65,564",102.4
48137,TX,"Edwards County, TX","40,424",63.1
48139,TX,"Ellis County, TX","78,341",122.3
48141,TX,"El Paso County, TX","48,629",75.9
48143,TX,"Erath County, TX","53,044",82.8
48145,TX,"Falls County, TX","41,484",64.8
48147,TX,"Fannin County, TX","56,123",87.6
48149,TX,"Fayette County, TX","62,195",97.1
48151,TX,"Fisher County, TX","51,053",79.7
48153,TX,"Floyd County, TX","45,022",70.3
48155,TX,"Foard County, TX","38,615",60.3
48157,TX,"Fort Bend County, TX","101,361",158.3
48159,TX,"Franklin County, TX","50,630",79.1
48161,TX,"Freestone County, TX","52,511",82.0
48163,TX,"Frio County, TX","40,360",63.0
48165,TX,"Gaines County, TX","67,171",104.9
48167,TX,"Galveston County, TX","73,214",114.3
48169,TX,"Garza County, TX","48,975",76.5
48171,TX,"Gillespie County, TX","62,143",97.0
48173,TX,"Glasscock County, TX","93,759",146.4
48175,TX,"Goliad County, TX","56,758",88.6
48177,TX,"Gonzales County, TX","48,425",75.6
48179,TX,"Gray County, TX","52,543",82.0
48181,TX,"Grayson County, TX","57,439",89.7
48183,TX,"Gregg County, TX","53,137",83.0
48185,TX,"Grimes County, TX","51,651",80.6
48187,TX,"Guadalupe County, TX","78,801",123.0
48189,TX,"Hale County, TX","49,187",76.8
48191,TX,"Hall County, TX","35,940",56.1
48193,TX,"Hamilton County, TX","52,505",82.0
48195,TX,"Hansford County, TX","58,703",91.7
48197,TX,"Hardeman County, TX","40,057",62.5
48199,TX,"Hardin County, TX","62,616",97.8
48201,TX,"Harris County, TX","61,638",96.2
48203,TX,"Harrison County, TX","55,171",86.1
48205,TX,"Hartley County, TX","72,796",113.7
48207,TX,"Haskell County, TX","38,613",60.3
48209,TX,"Hays County, TX","72,890",113.8
48211,TX,"Hemphill County, TX","71,299",111.3
48213,TX,"Henderson County, TX","49,896",77.9
48215,TX,"Hidalgo County, TX","41,656",65.0
48217,TX,"Hill County, TX","53,210",83.1
48219,TX,"Hockley County, TX","51,149",79.9
48221,TX,"Hood County, TX","74,534",116.4
48223,TX,"Hopkins County, TX","50,332",78.6
48225,TX,"Houston County, TX","43,601",68.1
48227,TX,"Howard County, TX","61,112",95.4
48229,TX,"Hudspeth County, TX","39,309",61.4
48231,TX,"Hunt County, TX","57,513",89.8
48233,TX,"Hutchinson County, TX","57,936",90.5
48235,TX,"Irion County, TX","68,630",107.2
48237,TX,"Jack County, TX","55,358",86.4
48239,TX,"Jackson County, TX","55,800",87.1
48241,TX,"Jasper County, TX","47,252",73.8
48243,TX,"Jeff Davis County, TX","53,362",83.3
48245,TX,"Jefferson County, TX","55,173",86.1
48247,TX,"Jim Hogg County, TX","38,788",60.6
48249,TX,"Jim Wells County, TX","44,444",69.4
48251,TX,"Johnson County, TX","66,538",103.9
48253,TX,"Jones County, TX","51,094",79.8
48255,TX,"Karnes County, TX","54,843",85.6
48257,TX,"Kaufman County, TX","75,009",117.1
48259,TX,"Kendall County, TX","94,899",148.2
48261,TX,"Kenedy County, TX","46,132",72.0
48263,TX,"Kent County, TX","52,591",82.1
48265,TX,"Kerr County, TX","57,789",90.2
48267,TX,"Kimble County, TX","44,757",69.9
48269,TX,"King County, TX","71,256",111.3
48271,TX,"Kinney County, TX","47,076",73.5
48273,TX,"Kleberg County, TX","47,169",73.7
48275,TX,"Knox County, TX","40,808",63.7
48277,TX,"Lamar County, TX","47,061",73.5
48279,TX,"Lamb County, TX","42,719",66.7
48281,TX,"Lampasas County, TX","58,817",91.8
48283,TX,"La Salle County, TX","41,683",65.1
48285,TX,"Lavaca County, TX","52,632",82.2
48287,TX,"Lee County, TX","59,250",92.5
48289,TX,"Leon County, TX","50,522",78.9
48291,TX,"Liberty County, TX","53,274",83.2
48293,TX,"Limestone County, TX","43,644",68.1
48295,TX,"Lipscomb County, TX","65,388",102.1
48297,TX,"Live Oak County, TX","54,163",84.6
48299,TX,"Llano County, TX","55,617",86.8
48301,TX,"Loving County, TX","88,487",138.2
48303,TX,"Lubbock County, TX","54,733",85.5
48305,TX,"Lynn County, TX","45,737",71.4
48307,TX,"McCulloch County, TX","43,262",67.6
48309,TX,"McLennan County, TX","51,078",79.8
48311,TX,"McMullen County, TX","68,349",106.7
48313,TX,"Madison County, TX","46,274",72.3
48315,TX,"Marion County, TX","37,876",59.1
48317,TX,"Martin County, TX","68,745",107.3
48319,TX,"Mason County, TX","54,914",85.7
48321,TX,"Matagorda County, TX","49,276",76.9
48323,TX,"Maverick County, TX","40,017",62.5
48325,TX,"Medina County, TX","60,695",94.8
48327,TX,"Menard County, TX","38,425",60.0
48329,TX,"Midland County, TX","85,811",134.0
48331,TX,"Milam County, TX","48,989",76.5
48333,TX,"Mills County, TX","46,876",73.2
48335,TX,"Mitchell County, TX","44,457",69.4
48337,TX,"Montague County, TX","53,649",83.8
48339,TX,"Montgomery County, TX","88,833",138.7
48341,TX,"Moore County, TX","55,099",86.0
48343,TX,"Morris County, TX","43,304",67.6
48345,TX,"Motley County, TX","40,217",62.8
48347,TX,"Nacogdoches County, TX","46,207",72.1
48349,TX,"Navarro County, TX","48,649",76.0
48351,TX,"Newton County, TX","45,890",71.7
48353,TX,"Nolan County, TX","46,389",72.4
48355,TX,"Nueces County, TX","56,079",87.6
48357,TX,"Ochiltree County, TX","62,567",97.7
48359,TX,"Oldham County, TX","59,404",92.8
48361,TX,"Orange County, TX","62,976",98.3
48363,TX,"Palo Pinto County, TX","50,159",78.3
48365,TX,"Panola County, TX","56,882",88.8
48367,TX,"Parker County, TX","82,501",128.8
48369,TX,"Parmer County, TX","50,607",79.0
48371,TX,"Pecos County, TX","52,763",82.4
48373,TX,"Polk County, TX","50,416",78.7
48375,TX,"Potter County, TX","41,138",64.2
48377,TX,"Presidio County, TX","33,499",52.3
48379,TX,"Rains County, TX","65,657",102.5
48381,TX,"Randall County, TX","70,694",110.4
48383,TX,"Reagan County, TX","67,384",105.2
48385,TX,"Real County, TX","40,834",63.8
48387,TX,"Red River County, TX","41,325",64.5
48389,TX,"Reeves County, TX","48,990",76.5
48391,TX,"Refugio County, TX","46,883",73.2
48393,TX,"Roberts County, TX","70,705",110.4
48395,TX,"Robertson County, TX","47,016",73.4
48397,TX,"Rockwall County, TX","105,763",165.1
48399,TX,"Runnels County, TX","48,650",76.0
48401,TX,"Rusk County, TX","56,036",87.5
48403,TX,"Sabine County, TX","43,778",68.4
48405,TX,"San Augustine County, TX","40,094",62.6
48407,TX,"San Jacinto County, TX","42,633",66.6
48409,TX,"San Patricio County, TX","57,302",89.5
48411,TX,"San Saba County, TX","46,061",71.9
48413,TX,"Schleicher County, TX","53,286",83.2
48415,TX,"Scurry County, TX","56,299",87.9
48417,TX,"Shackelford County, TX","65,095",101.6
48419,TX,"Shelby County, TX","39,708",62.0
48421,TX,"Sherman County, TX","55,473",86.6
48423,TX,"Smith County, TX","59,538",93.0
48425,TX,"Somervell County, TX","67,897",106.0
48427,TX,"Starr County, TX","32,516",50.8
48429,TX,"Stephens County, TX","46,658",72.9
48431,TX,"Sterling County, TX","66,790",104.3
48433,TX,"Stonewall County, TX","48,267",75.4
48435,TX,"Sutton County, TX","63,427",99.0
48437,TX,"Swisher County, TX","44,388",69.3
48439,TX,"Tarrant County, TX","70,130",109.5
48441,TX,"Taylor County, TX","54,465",85.0
48443,TX,"Terrell County, TX","45,677",71.3
48445,TX,"Terry County, TX","42,953",67.1
48447,TX,"Throckmorton County, TX","42,746",66.7
48449,TX,"Titus County, TX","49,924",78.0
48451,TX,"Tom Green County, TX","54,774",85.5
48453,TX,"Travis County, TX","80,690",126.0
48455,TX,"Trinity County, TX","43,788",68.4
48457,TX,"Tyler County, TX","48,254",75.3
48459,TX,"Upshur County, TX","53,078",82.9
48461,TX,"Upton County, TX","58,908",92.0
48463,TX,"Uvalde County, TX","44,690",69.8
48465,TX,"Val Verde County, TX","45,034",70.3
48467,TX,"Van Zandt County, TX","55,554",86.7
48469,TX,"Victoria County, TX","57,344",89.5
48471,TX,"Walker County, TX","47,519",74.2
48473,TX,"Waller County, TX","61,822",96.5
48475,TX,"Ward County, TX","61,396",95.9
48477,TX,"Washington County, TX","59,039",92.2
48479,TX,"Webb County, TX","52,576",82.1
48481,TX,"Wharton County, TX","49,901",77.9
48483,TX,"Wheeler County, TX","58,544",91.4
48485,TX,"Wichita County, TX","51,535",80.5
48487,TX,"Wilbarger County, TX","42,570",66.5
48489,TX,"Willacy County, TX","35,821",55.9
48491,TX,"Williamson County, TX","92,661",144.7
48493,TX,"Wilson County, TX","76,905",120.1
48495,TX,"Winkler County, TX","64,894",101.3
48497,TX,"Wise County, TX","70,468",110.0
48499,TX,"Wood County, TX","56,945",88.9
48501,TX,"Yoakum County, TX","62,636",97.8
48503,TX,"Young County, TX","52,643",82.2
48505,TX,"Zapata County, TX","36,069",56.3
48507,TX,"Zavala County, TX","32,538",50.8
49000,UT,Utah,"75,705",100.0
49001,UT,"Beaver County, UT","58,309",77.0
49003,UT,"Box Elder County, UT","69,380",91.6
49005,UT,"Cache County, UT","63,180",83.5
49007,UT,"Carbon County, UT","52,110",68.8
49009,UT,"Daggett County, UT","63,433",83.8
49011,UT,"Davis County, UT","87,610",115.7
49013,UT,"Duchesne County, UT","59,437",78.5
49015,UT,"Emery County, UT","61,893",81.8
49017,UT,"Garfield County, UT","54,625",72.2
49019,UT,"Grand County, UT","53,535",70.7
49021,UT,"Iron County, UT","58,307",77.0
49023,UT,"Juab County, UT","66,056",87.3
49025,UT,"Kane County, UT","55,887",73.8
49027,UT,"Millard County, UT","59,069",78.0
49029,UT,"Morgan County, UT","101,943",134.7
49031,UT,"Piute County, UT","42,196",55.7
49033,UT,"Rich County, UT","64,583",85.3
49035,UT,"Salt Lake County, UT","79,941",105.6
49037,UT,"San Juan County, UT","49,438",65.3
49039,UT,"Sanpete County, UT","54,648",72.2
49041,UT,"Sevier County, UT","58,983",77.9
49043,UT,"Summit County, UT","112,482",148.6
49045,UT,"Tooele County, UT","80,196",105.9
49047,UT,"Uintah County, UT","62,541",82.6
49049,UT,"Utah County, UT","79,505",105.0
49051,UT,"Wasatch County, UT","92,136",121.7
49053,UT,"Washington County, UT","64,388",85.1
49055,UT,"Wayne County, UT","50,555",66.8
49057,UT,"Weber County, UT","71,835",94.9
50000,VT,Vermont,"63,293",100.0
50001,VT,"Addison County, VT","73,574",116.2
50003,VT,"Bennington County, VT","56,948",90.0
50005,VT,"Caledonia County, VT","50,942",80.5
50007,VT,"Chittenden County, VT","76,483",120.8
50009,VT,"Essex County, VT","45,796",72.4
50011,VT,"Franklin County, VT","65,056",102.8
50013,VT,"Grand Isle County, VT","68,364",108.0
50015,VT,"Lamoille County, VT","60,555",95.7
50017,VT,"Orange County, VT","59,758",94.4
50019,VT,"Orleans County, VT","48,826",77.1
50021,VT,"Rutland County, VT","51,903",82.0
50023,VT,"Washington County, VT","65,879",104.1
50025,VT,"Windham County, VT","52,068",82.3
50027,VT,"Windsor County, VT","61,843",97.7
51000,VA,Virginia,"76,471",100.0
51001,VA,"Accomack County, VA","47,335",61.9
51003,VA,"Albemarle County, VA","86,332",112.9
51005,VA,"Alleghany County, VA","53,341",69.8
